gene,logFC,pval,pval_adj
10023807222,0.00867054180485309,0.01622987546037714,
10023807224,0.007157842623363959,0.054337345416958345,
10023807225,-0.11066556838396341,3.399510687364443e-17,
10023807233,-0.04864093275912634,0.0003547010731474906,
10023807234,-0.01585825627737457,0.08831530685926171,
10023807235,0.024440627616480373,0.01163353681733016,
10023807236,0.062095842345798236,7.173491077048381e-09,
10023807237,0.01111600464120608,0.04986358376054885,
10023807241,0.05220601473289912,2.053673003438189e-06,
10023807242,0.1270231924542634,1.4330729592455408e-10,
10023807243,0.017383685742430655,0.003367030840978436,
10023807246,-0.14426932136568726,1.6278087210398927e-29,
10023807247,0.016700172597796936,0.0158545847851024,
10023807248,0.04134235558438466,2.1523796126193696e-06,
10023807249,0.09122119104459747,2.8377855394414775e-08,
10023807252,0.013795501623563798,0.009109066637520286,
10023807255,-0.027928152932617425,3.936841691312511e-05,
10023807262,-0.010734413408890493,0.0051316314654559336,
10023807267,0.0934541278163345,2.884881466059993e-20,
10023807278,-0.023531841643665494,0.00926762708697719,
10023807282,-0.017152557521407437,0.006512318470255943,
10023807291,0.031239226338413806,7.684457064243285e-09,
10023807292,-0.017170066536915975,0.001182444931173349,
10023807295,-0.13442035565553728,6.771172900555185e-19,
10023807296,0.026321130206663657,0.0009052831161383939,
10023807298,-0.20102761560693652,2.5654655239886572e-36,
10023807299,0.019112001244461885,4.1368005073048245e-05,
10023807306,-0.017236650190788995,0.061083169927116016,
10023807308,-0.05628377578532505,1.0206917309882802e-28,
10023807312,0.008308551832663654,0.041838343867001,
10023807315,0.11266061141672078,1.480553751984383e-10,
10023807316,0.2053450017523526,2.3814097124927644e-15,
10023807320,-0.0354588816858496,7.205816969052297e-14,
10023807321,0.14336759423887402,3.4150998279784175e-29,
10023807322,0.016961722395589886,0.04039420594502795,
10023807326,-0.07405717515052808,7.517935173316883e-15,
10023807327,-0.04571450206112389,1.7077515115595946e-08,
10023807329,0.022077500113026532,0.06523675055299012,
10023807332,0.0001281645130573254,0.9770949733303462,
10023807336,-0.043293010913453875,5.891348313424172e-08,
10023807337,0.13343621147476475,9.061251801811524e-29,
10023807342,-0.0676473953539552,1.3236241460750337e-15,
10023807345,-0.10239635450846314,1.0100366891843328e-21,
10023807346,0.025244856467612084,9.460533321882687e-08,
10023807347,0.018864525032471748,0.017367161590015286,
10023807348,-0.015021932628658308,0.0034996414294397437,
10023807351,-0.006193758931832764,0.5269004390118719,
10023807352,-0.040426349376258476,3.1079913272978813e-08,
10023807354,0.02867842382626523,0.006989886444139152,
10023807355,0.0492161648334169,2.5976198412275722e-08,
10023807357,-0.02863166260400249,0.019839681448937142,
10023807361,0.03507654004301623,0.005953219162419032,
10023807362,0.02517229643758989,0.004124305368538349,
10023807365,-0.01085747708353195,0.22915966878538782,
10023807371,-0.10621122025913499,6.7961158787706e-25,
10023807372,-0.11413489018222726,3.493389999561118e-23,
10023807375,0.14659302705352373,1.2861081935413215e-31,
10023807381,0.010262139557726216,0.0697597689797601,
10023807382,0.27065986240519824,5.615938837491329e-17,
10023807386,0.201294367726016,2.721412882346185e-31,
10023807387,0.026244964445878365,0.0012807294440906705,
10023807388,0.06441236507153689,4.0355326403635773e-13,
10023807390,0.039903589826079715,1.3950756327439825e-08,
10023807394,0.09019767225421,5.077654013046393e-13,
10023807397,-0.0944953361813047,1.0959527647924331e-25,
10023807399,-0.04677428796798436,6.86260336533216e-05,
10023807401,0.014108323920887615,0.0018846097141529666,
10023807405,-0.18204317660698585,5.542959254891772e-12,
10023807406,0.04405305803220053,1.9729017242339596e-05,
10023807409,0.02723268993319909,1.2084086014472975e-07,
10023807413,0.01129863492960037,0.013133158881113209,
10023807414,-0.007858189222060821,0.027906625263082067,
10023807420,-0.010130095470756106,0.1540272966235413,
10023807422,0.1135680233325786,9.297387910942676e-25,
10023807426,0.13598559233952334,6.258439814771213e-34,
10023807428,0.04604631450142388,1.2950404728745334e-09,
10023807435,0.011252702463846312,0.1822792545665241,
10023807436,-0.07418889216071195,4.2378414137137355e-16,
10023807439,0.0050205267467721415,0.2027411606869004,
10023807442,-0.025511226252475858,0.0017476410859429163,
10023807443,0.01212366178038321,0.3220191563624462,
10023807445,-0.02563659444951097,0.0037914087002421685,
10023807447,0.10277713576683789,1.1396328737368447e-27,
10023807448,0.12328067563778716,6.7177871456298044e-18,
10023807449,-0.06962827367173456,8.19742489854304e-12,
10023807454,-0.010535465817207726,0.009217038529310176,
10023807458,-0.09937482426216353,1.544314531724925e-21,
10023807463,-0.08279688471012184,2.2416669654840147e-45,
10023807465,-0.011924636421056095,0.07197827537188688,
10023807466,0.050559446755168484,1.8286355123251536e-20,
10023807468,0.059269787268645985,2.2448880095163985e-12,
10023807479,0.0432206198988309,1.23770856436747e-18,
10023807481,0.04760082946103965,0.000583581507864111,
10023807482,-0.010177506226800902,0.004568921368841109,
10023807483,0.029038012346223524,6.951770956706385e-06,
10023807485,-0.09813875977721799,4.3576511149441904e-26,
10023807487,0.07557455039647216,1.5654952332346004e-21,
10023807488,-0.09116352403234025,1.813065748476709e-31,
10023807489,0.08730930615902402,3.603339844491892e-15,
10023807491,0.0176535491216088,0.12785953465052985,
10023807494,-0.08166186006872611,7.669942155158603e-07,
10023807498,-0.08237383751630226,1.136285906830291e-22,
10023807499,-0.048972479980813645,7.032020847345609e-13,
10023807502,0.03753005675457591,,
10023807504,-0.09412190455968358,5.962272506480254e-19,
10023807505,-0.010281010787798243,0.13217198407091363,
10023807507,0.16064834264235872,9.537181886817978e-26,
10023807508,-0.010065144231372489,0.22467335665492325,
10023807510,0.053373715994575674,0.0008086128763182805,
10023807511,0.07048816127506677,8.321293687594896e-05,
10023807515,-0.024213628449983565,0.0010904172883958916,
10023807516,0.07892190297095047,3.2731068799140325e-15,
10023807519,0.07915980927163963,1.3629886109932654e-07,
10023807522,-0.012956853891475238,0.06356160532045645,
10023807526,-0.09284544200819603,1.156152220757791e-20,
10023807530,0.05882086083082042,9.960858285430589e-29,
10023807531,-0.031187423590782803,0.04515028250592111,
10023807533,0.005640228894201764,0.24916890232867514,
10023807534,-0.0740554537210705,1.4386917034138947e-13,
10023807536,0.008048118273122249,0.10926362384074642,
10023807538,0.03681814007438874,2.147950590942065e-06,
10023807540,-0.10624434193469283,2.220762015039916e-30,
10023807541,-0.3540817462472467,4.848217641998807e-47,
10023807544,0.007412866711960134,0.07019399038304283,
10023807545,-0.04147698562060491,1.017773701716601e-07,
10023807549,0.023605796266969386,0.035316236111681644,
10023807550,0.02517409400387097,0.0002188992298761065,
10023807552,0.041372080339674246,0.001653535996888901,
10023807554,0.0458156462194925,3.119974939290362e-13,
10023807555,-0.047550940816768035,6.153302154096124e-15,
10023807556,-0.0029922505680110966,0.7543773639074003,
10023807557,-0.010776351123792688,0.01975032309284779,
10023807558,-0.08272378026428415,4.316193184520991e-10,
10023807560,0.03908535041678036,8.148812746949732e-06,
10023807564,-0.0368719777040263,1.73743241153229e-08,
10023807565,0.1639462090066941,1.2539841326255284e-17,
10023807567,0.0538155787269283,4.2674126497704467e-10,
10023807574,0.043171661012555984,2.6231909960891994e-05,
10023807577,-0.10391969751241217,6.7650436609818046e-21,
10023807579,-0.02543177199016334,5.158070426577807e-05,
10023807580,0.14978446708531742,8.924543190451508e-31,
10023807581,-0.03982827255623417,6.956289201826917e-05,
10023807585,-0.022824747548350115,0.00011663841115248244,
10023807586,-0.1786307579480584,5.076893147699236e-25,
10023807590,-0.08705845006144647,2.1439372280150204e-35,
10023807593,0.02112432524266683,0.0067413209891997805,
10023807595,-0.018392143838689128,0.06554174014790348,
10023807599,0.11795633866046845,2.396205290892945e-16,
10023807602,0.002713560060571177,0.7849079387842887,
10023807607,-0.19825441881632216,4.254536759876719e-24,
10023807609,-0.04426871993705979,4.668275486967476e-05,
10023807611,-0.031070104656050958,0.04305483623036847,
10023807617,-0.026382967459507918,1.8487931234079551e-06,
10023807620,-0.11442525579482027,1.5466401076339018e-09,
10023807621,-0.012791379105937958,0.023104956497730405,
10023807622,-0.1051150791876351,5.536098148326983e-27,
10023807625,-0.006677374369226623,0.0632265763024335,
10023807626,-0.011215397345907131,0.09487390623014284,
10023807628,-0.08751349963627492,2.1107041585926983e-24,
10023807630,-0.08024016712327922,5.251522240638991e-33,
10023807632,0.03710525748774072,,
10023807634,0.012473503965457156,0.04405283227379243,
10023807635,-0.08336275376722418,5.297910203656251e-18,
10023807640,0.10991303517598007,3.871780192819806e-32,
10023807642,-0.15902670013255804,7.057482485681844e-21,
10023807643,-0.05847437406416685,1.4135821500278186e-05,
10023807645,0.00826669791601603,0.3965207849732749,
10023807647,-0.049091377478682974,0.0009026049042529252,
10023807654,-0.4153690629397164,1.357770352550182e-44,
10023807661,-0.12947639947718922,2.898234927648082e-31,
10023807665,0.0024720968279576747,0.6658115861859922,
10023807667,-0.03477624902603657,1.817294595643524e-05,
10023807671,-0.011170172333079917,0.3004734621467921,
10023807672,-0.04066048538143764,1.6786105602944144e-18,
10023807678,0.01594040942767208,0.10984686964620236,
10023807679,0.08729368111231767,1.9702101470779314e-11,
10023807683,0.16011265572232383,1.779863049194294e-17,
10023807684,-0.13421383057078282,1.6502544569638285e-36,
10023807689,-0.25385410497485106,5.668542292154873e-38,
10023807691,0.004163433341664267,0.48817439669602325,
10023807693,-0.0187599329049509,5.502882908997011e-05,
10023807694,0.05224049522833573,1.592938697090008e-08,
10023807699,-0.1697987879438525,3.7439101744203006e-36,
10023807700,-0.15684695120309222,2.2271661182343473e-18,
10023807701,-0.03756549657723446,0.0191189234963471,
10023807710,-0.016353359335498256,0.014499870628545877,
10023807717,-0.024780754084633778,2.2331373384478987e-06,
10023807724,0.05509863617554961,1.2758038169556639e-06,
10023807728,-0.03692842275195603,0.0001349400690758571,
10023807729,-0.000458517470104787,0.9308685743893936,
10023807733,-0.1071985640171276,2.2831327512332366e-19,
10023807735,0.028665753817392635,2.6099222668481942e-05,
10023807736,0.002500704324105196,0.5653919352525331,
10023807737,0.07862819694270803,2.624220585199989e-12,
10023807739,0.044240918618422026,9.178270979836985e-18,
10023807745,-0.06819733049394802,6.746524866063624e-30,
10023807747,-0.32877442288276143,1.1848596169257212e-06,
10023807750,0.06076943090636942,3.73509815690721e-05,
10023807752,-0.0279152608264292,0.022951630324194547,
10023807753,-0.02158324737682351,0.011558106189955737,
10023807756,0.08068391863082186,4.506951426973938e-22,
10023807757,-0.06330003345279639,7.710697256773647e-20,
10023807760,-0.15713849506061844,3.217598578849741e-25,
10023807764,0.016415993636588307,2.5377653911175982e-06,
10023807765,-0.023339571958700428,0.00013967551208816963,
10023807766,0.0384874951559811,2.2573427956425294e-05,
10023807767,0.07878483055522909,3.687913967037188e-14,
10023807768,-0.00124861774429217,0.8825242327526335,
10023807769,-0.0008230184333757953,0.8799045259484841,
10023807771,0.055889567794086714,1.573278072081176e-12,
10023807773,0.03817327934301602,7.0211094966785284e-12,
10023807776,0.0073765860935222916,0.11795383953374597,
10023807780,-0.06479820127324645,1.041533129915113e-14,
10023807782,-0.021694417182788164,8.54698998895776e-08,
10023807783,0.0013180483001130052,0.7854859491483153,
10023807784,-0.01658244089162933,9.820930117475396e-09,
10023807786,0.01451234318893569,0.0010991170511006558,
10023807787,-0.03872478802737621,0.0004928192485587963,
10023807788,-0.4363200192754263,1.0507175001491438e-58,
10023807789,0.0007579051728559758,0.8853061925315371,
10023807794,-0.013910693537495383,0.05007960484082643,
10023807796,0.08345244330636736,7.707059551230817e-13,
10023807799,-0.09440728832543868,6.820707467069311e-31,
10023807801,-0.07301817218269777,5.0321304816405974e-27,
10023807802,0.06876074831944114,5.19720069056357e-17,
10023807804,-0.06982974484355045,1.0742800826648123e-24,
10023807807,-0.03526712688798027,0.04290467605290141,
10023807808,0.10453642689780973,7.711551784041059e-34,
10023807816,0.006850565993055269,0.5329460984345467,
10023807817,-0.06512541581963426,1.4385088404986317e-07,
10023807818,0.061313660992494336,3.1863736000400787e-10,
10023807819,-0.006266417278454901,0.09731151555274255,
10023807825,-0.09514123183192316,1.8479536047882708e-19,
10023807830,-0.009853668063336755,0.22048497589009988,
10023807832,-0.11955033723422026,9.56945793117346e-40,
10023807834,-0.06860504389697968,2.270337200221787e-07,
10023807837,-0.0035768480728863832,0.4769639479594775,
10023807839,-0.00909670262501542,0.05806458751406332,
10023807845,0.006236578906519411,0.04625061271774191,
10023807846,-0.04742945439664721,9.892281890974889e-17,
10023807849,-0.06190951025767415,1.0568309020391943e-16,
10023807850,-0.051201183579504816,3.6357337134660257e-08,
10023807852,0.007322313053583301,0.4693673101315077,
10023807853,-0.09629320166339021,3.400325510694753e-15,
10023807854,-0.007612630838140552,0.6309959095440283,
10023807858,-0.035566960904816536,0.00016280967482676668,
10023807860,0.16970146371079103,7.099623306833419e-28,
10023807864,-0.018794877914039238,0.014570339306773298,
10023807865,0.01990202690836244,0.0014409896497687745,
10023807868,0.03233174792215636,0.00047846808106857927,
10023807869,0.0005323856595282513,0.8491976879807465,
10023807872,0.013685484559543881,0.2433262502839296,
10023807876,0.027699710619724673,4.8101760003205516e-05,
10023807877,0.07722522855392028,9.899401669392961e-17,
10023807878,0.04846120113384241,2.254447185035852e-13,
10023807879,0.007100490677016652,0.6861599329769049,
10023807881,0.09816949903692211,1.63877569383957e-14,
10023807883,-0.048925982080634874,2.817076563707895e-09,
10023807884,0.08486473409905014,5.482897219093313e-06,
10023807886,-0.0681343375584364,7.952218380385522e-19,
10023807888,-0.07612414246454119,3.42666245294558e-18,
10023807889,0.1380955990779741,1.586315820571358e-22,
10023807891,-0.032001787901779336,9.107301100921525e-06,
10023807893,-0.128282727591767,1.0456851896521007e-19,
10023807895,-0.016167652007686467,0.06357184690363674,
10023807899,0.03670361774161704,0.007574777549897621,
10023807900,-0.3100498230228108,6.986313219070471e-14,
10023807905,-0.053135757746267734,4.566505813852084e-06,
10023807906,0.035868135692292996,0.002987255358800048,
10023807909,-0.013832664933880212,0.03640747082121398,
10023807910,0.10748343543918226,7.001330281745665e-10,
10023807913,0.16122338492802343,1.749718344865679e-41,
10023807915,0.11250605863568316,4.172941087084527e-18,
10023807916,-0.004544740658218617,0.40124704639073716,
10023807919,0.013546486213706594,0.010181512216724878,
10023807924,0.01167485402367167,0.11963715438731941,
10023807926,-0.007503291303579393,0.1435652436621463,
10023807927,0.10732102081054243,1.3565304676101146e-19,
10023807934,-0.0018790433132590927,0.6510885329222105,
10023807936,0.05250790540141566,5.019551020472804e-10,
10023807942,0.020744346954481192,0.002423102858752637,
10023807946,-0.04829569952526218,3.1970424282680223e-21,
10023807949,0.08164916339457365,2.1796460741256015e-12,
10023807951,-0.07188790231477092,2.8632968675297675e-09,
10023807952,0.12288496748967537,4.028441017913782e-40,
10023807953,0.01964623303449199,,
10023807956,-0.011004109255588673,0.04198733532559902,
10023807958,-0.09051222314500096,5.627665343048588e-06,
10023807964,-0.0434875182909811,6.5026636794740095e-06,
10023807966,0.15331238524638038,8.49912801415571e-22,
10023807972,0.04003190229180194,2.746164058271783e-11,
10023807973,0.22111692726131066,1.8842185413016389e-31,
10023807975,0.15347889881411958,1.7544004064204328e-27,
10023807976,0.016477219301978208,0.012560731400967529,
10023807977,0.047883227297523534,1.4432299182133462e-09,
10023807979,0.042793651153147726,4.388828106076532e-12,
10023807985,-0.049539918718742554,4.3054123448731793e-16,
10023807995,-0.14138149186066162,4.549694796102527e-16,
10023807997,-0.059626312252066986,5.873580837071932e-19,
10023808000,-0.005914283540287651,0.26282496676010797,
10023808004,0.00736898656591535,0.312920588092504,
10023808005,0.08130704774740706,3.399877112749876e-05,
10023808008,-0.025897896708650087,0.06068259964799152,
10023808009,0.03924902843762071,1.8243664286101006e-07,
10023808010,0.018583437122642307,0.4449162118844424,
10023808015,-0.014544832500459215,4.964709878840223e-07,
10023808016,0.0074050581615964645,0.23260229735581234,
10023808017,0.017906149703501132,0.0020045941754724826,
10023808020,0.016739157443022387,0.0002901460964283117,
10023808023,0.07922641089273999,3.7381448486696535e-17,
10023808026,0.1102716311700226,1.1804520358558316e-19,
10023808029,0.30417142620369836,1.3705848585801445e-26,
10023808031,-0.056511385265888656,2.5858071191827067e-08,
10023808032,-0.1105409013280666,3.93802690199164e-24,
10023808033,0.09402759690316623,1.8626895196199017e-08,
10023808034,-0.03271830859318389,9.269412997186993e-09,
10023808035,0.10065849315716868,1.4197769840984335e-20,
10023808036,-0.06429567353404562,1.3090757367486347e-09,
10023808037,0.05141486005839736,6.012702989566847e-06,
10023808038,-0.008235621454439079,0.10464151323423568,
10023808040,0.13258620749546332,5.658622123120359e-27,
10023808041,0.009485837581701254,0.126092645613316,
10023808042,-0.12297557285782824,1.715906906005462e-11,
10023808043,0.02717243997009089,0.15865196544854804,
10023808044,-0.028949320762623545,4.533046661304602e-08,
10023808045,-0.011422259389395936,0.040631665826937474,
10023808047,-0.060625458133491156,1.1161335631188747e-12,
10023808050,-0.01431384071045819,0.21311152688869073,
10023808051,-0.05920218057561127,2.6497078506865522e-12,
10023808053,0.02351990574899939,0.0001058240688381317,
10023808054,-0.00664107056624615,0.1940727195263041,
10023808055,0.06857632298213477,7.923637130914945e-18,
10023808060,0.05277118414137251,1.5795548203602713e-07,
10023808062,0.00435416839022601,0.23088265400077332,
10023808066,0.23280391262707417,2.510921125186369e-24,
10023808071,-0.005542298115350321,0.23306480689883718,
10023808074,-0.0032427279193384005,0.6735545562785629,
10023808076,-0.03261432597144237,2.6801955767228966e-09,
10023808080,-0.059253029662733714,1.2738245792556586e-10,
10023808081,-0.09476187429101088,2.153058016273014e-06,
10023808082,0.03344812084372303,0.006505167259032003,
10023808088,0.1413288732100267,9.14566650166169e-24,
10023808091,-0.009871608139038424,0.1703131079365524,
10023808092,-0.04852526886858023,2.7659568737788714e-05,
10023808093,0.11654068926995069,2.5437912555106834e-09,
10023808095,0.014415968346620093,0.25542713651880955,
10023808096,0.0757133599909472,5.561048224934867e-21,
10023808097,0.06836135041426342,2.568965249177616e-15,
10023808098,-0.017401910372923577,0.018769885871626854,
10023808100,-0.020050454063811382,7.34295771336347e-05,
10023808101,-0.11754235345590873,,
10023808107,0.016565213735052396,0.007810873161201976,
10023808109,0.1421181743157633,1.96927658647012e-22,
10023808113,-0.11068937473332649,1.9091435097096078e-16,
10023808114,0.17266437088596343,4.5889717162612736e-20,
10023808115,0.030770598552605298,8.629859456803486e-07,
10023808116,-0.004182475267072126,0.18714882714267092,
10023808117,0.03498565330019417,0.0006099274593043112,
10023808118,0.022411141030901985,1.4452078740502586e-05,
10023808120,0.019121158763199086,9.703373944959517e-05,
10023808122,0.18622255316461064,1.2279108667916493e-17,
10023808124,-0.0778512968202406,2.9024047846104046e-21,
10023808125,0.021849092115903017,0.00399222334119189,
10023808126,0.0035521119576042703,0.7746840591225351,
10023808127,-0.22343216148179573,1.5923304660474058e-35,
10023808131,0.10540239081546539,6.299847618210611e-34,
10023808133,-0.019637711983501116,0.047465418070491094,
10023808136,0.1760201688155147,4.744229396243185e-47,
10023808137,0.009433200445436607,0.6678227302174029,
10023808139,-0.01978238738759096,0.00021336983122703743,
10023808140,-0.057946945494275745,2.5090824405250704e-29,
10023808141,0.00016297152420916353,0.9846322908785622,
10023808142,-0.10267784628754881,3.1801904885415048e-24,
10023808145,-0.29740477476486543,2.349003578092136e-41,
10023808146,0.1202379338711471,1.9004044199040242e-25,
10023808147,-0.11091529414726731,8.585433269193816e-10,
10023808149,0.060442794561672494,1.4372768385841e-11,
10023808152,-0.0033556306802958596,0.4738388072184817,
10023808153,-0.0003197578445983179,0.9505554620782379,
10023808155,0.16596639027047874,5.153300453998064e-15,
10023808158,0.051530731824130885,2.5510348974228414e-09,
10023808159,0.1462915112045819,1.0062502379429379e-34,
10023808163,0.027182629077814876,0.01360777905291333,
10023808165,-0.03009234309186152,1.6002752974928675e-05,
10023808166,0.0006742754864331249,0.9380307019880292,
10023808169,0.03364914667802549,0.0015607833857598946,
10023808170,0.025726617017795352,0.003865440365222486,
10023808179,0.01990080571764331,3.31227692393022e-05,
10023808180,0.0630118402393692,1.157535366408903e-15,
10023808182,-0.09438331325409494,1.7341820639874392e-28,
10023808184,-0.008031545270246562,0.26488566924592194,
10023808187,0.21258447611332648,4.0902195233378725e-33,
10023808188,0.0003555589073351295,0.9600525365490757,
10023808190,-0.0025350533206472195,0.5489003839569478,
10023808191,-0.004944116621347833,0.6217134407177194,
10023808192,0.025644896180815696,0.00920201322095054,
10023808195,0.02775003252187591,0.023058621772971768,
10023808198,0.1428713546690037,7.99698780555601e-44,
10023808202,0.03418317378117834,1.2635892621108437e-15,
10023808204,-0.0079693609580076,0.04339541712937446,
10023808207,-0.02523462645906986,8.677071178043567e-07,
10023808210,-0.04773463031892744,9.382739016250648e-05,
10023808212,0.04179322786444422,1.295657396487048e-08,
10023808213,0.10146021805700926,1.5377049239559507e-12,
10023808214,0.0971457580525379,1.2325618589411862e-34,
10023808216,-0.050417360577659734,1.0398744486910035e-05,
10023808218,-0.0017843113392130663,0.7386658028798923,
10023808223,0.0011339489931888255,0.8420722526410833,
10023808229,-0.1470363758863879,4.0702737804973355e-34,
10023808231,0.01641890271465382,0.4474827525377586,
10023808236,0.010469833184263408,0.026498758352740567,
10023808237,0.0074020096440682165,0.12941249764988141,
10023808240,0.04837743824249071,7.114583845371867e-22,
10023808245,0.014069905728861722,0.00037717485796941495,
10023808246,-0.0071022793992521,0.040804056282226185,
10023808247,0.020380304522475863,5.625068142324779e-08,
10023808249,0.08621798240480993,1.3776958627905058e-15,
10023808250,0.10921604720736697,1.5413212738276933e-38,
10023808253,-0.22036760703608999,1.253069873355321e-41,
10023808255,-0.00804729059070287,,
10023808257,-0.021960681115430442,0.000134688236318868,
10023808258,-0.01485612020099856,0.10388035176103692,
10023808260,0.001750260572214904,0.7655997265384891,
10023808265,0.06199946247104582,4.575726177054331e-13,
10023808269,0.009873519552711117,0.02889386742714328,
10023808271,-0.06190609940342306,9.284248070063858e-20,
10023808272,-0.13834003369087938,5.302833808815147e-36,
10023808276,0.051445417794522295,9.424642675505793e-10,
10023808278,0.0306060867029546,2.92954542339196e-06,
10023808279,0.05154624697921717,4.101675178363647e-07,
10023808281,-0.0011544451180530123,0.8075369529825476,
10023808288,0.06954961846946786,1.2307710612394784e-07,
10023808292,-0.06755173503582494,4.1794413840333885e-25,
10023808293,0.007044976247581672,0.2807033556668616,
10023808295,0.07242204462948428,1.6265881279253054e-17,
10023808300,-0.0018679454732997702,0.6692171529442574,
10023808307,0.04547085905103184,9.541406638546255e-14,
10023808311,0.021833715386509144,0.006959459967037906,
10023808314,0.06024896705391619,0.07560823270550784,
10023808319,-0.0034572254916013963,0.16328060982087958,
10023808320,-0.051038795703231964,6.1326711455472125e-06,
10023808323,-0.007718002248874048,0.022462126326732668,
10023808324,0.15165746696811486,3.2298727402733965e-32,
10023808325,-0.047120165347324834,5.711452091812158e-19,
10023808327,-0.26410270968401683,4.237431912966194e-29,
10023808331,-0.02130980046959731,0.020751631767015104,
10023808333,-0.0366853126558985,7.006578499649101e-14,
10023808336,0.13634701626200946,1.632214844656542e-29,
10023808339,-0.08102862895985202,9.36615733153098e-06,
10023808343,-0.009077471360149393,0.013024564777797157,
10023808345,0.006270845040392442,0.043586201922343415,
10023808350,0.005305117291288677,0.03879572550970062,
10023808351,0.08443419837162727,3.4850347130299383e-15,
10023808353,-0.21594357117207724,1.0054485363997449e-45,
10023808357,-0.09032471461611875,1.4197799003622656e-30,
10023808358,0.0009975269286851204,0.7645289937097064,
10023808360,0.0721685028725108,6.828445457899297e-16,
10023808365,0.00809222239866653,0.2571136174232122,
10023808368,-0.17260250012171768,5.537566795001787e-55,
10023808369,0.037570392492603244,5.655280555897347e-06,
10023808371,-0.05077634146113006,1.8195003598903014e-28,
10023808372,0.006640669169696731,0.3136711965649177,
10023808373,0.16670618330665915,1.2166132339560648e-25,
10023808374,0.056434046461769055,7.446414041923626e-10,
10023808375,0.008143258864970214,0.20650767114161567,
10023808378,-0.1330622233851607,3.326527355419985e-15,
10023808380,-0.02535282446307789,0.007084753892339043,
10023808383,0.020593813235001028,2.2094827528926645e-05,
10023808385,-0.0017774421740702762,0.8124719037142955,
10023808389,0.018449898566457158,5.474196092255523e-06,
10023808390,0.0019535262913704526,0.7488936787375601,
10023808393,0.11185026956690158,8.645901529936747e-17,
10023808394,-0.027745548538138487,1.0276285757352096e-09,
10023808397,-0.09192896126461372,3.6130917368069676e-31,
10023808398,0.018018467444677423,3.475270517310404e-07,
10023808402,-0.05517454800756115,5.35102199927862e-11,
10023808403,-0.009918489786620084,0.16275765764034109,
10023808406,-0.00854191458633655,0.3557991816762329,
10023808408,0.3080131504180193,5.349539078616444e-26,
10023808409,0.013088795404489408,0.0008794058718466351,
10023808411,-0.1744050666122299,5.091669115057954e-40,
10023808416,-0.07208904153624408,5.581017505686871e-19,
10023808420,0.07561853750422354,4.009818248089569e-23,
10023808421,0.11681687101354633,1.8502353399893227e-33,
10023808425,-0.09873622019209372,4.6527460447940056e-23,
10023808427,-0.04277416864224986,1.0986693506737789e-08,
10023808428,-0.20530179605729398,8.077647604971818e-32,
10023808429,-0.05089555073988289,0.0002475652051856636,
10023808430,0.0372229836473084,4.0124524333575274e-05,
10023808431,0.021920650765847552,0.069513850471261,
10023808432,-0.052307062250113,6.245202961138027e-09,
10023808440,0.022303922475374965,0.01725839705879657,
10023808444,0.14566965966659337,2.9540834135052146e-18,
10023808446,-0.0333067232805794,6.414497174949234e-08,
10023808448,-0.013005153330165189,0.014421188103697519,
10023808453,-0.005762645314207929,0.5495560989653786,
10023808454,0.0237316458876166,2.7721496159711324e-06,
10023808456,0.05361637581819601,2.126868405952219e-19,
10023808461,0.13040125865912267,7.572431181284838e-26,
10023808465,0.10513618644246042,4.463977140896195e-12,
10023808467,0.08732246158889667,4.382880656498604e-07,
10023808471,0.0008851471064012864,0.9060428013034338,
10023808473,-0.01646521739037799,0.11098141045871183,
10023808479,-0.1505140240152414,4.2633705875104695e-27,
10023808480,-0.007325022410587662,0.4774314599762325,
10023808482,-0.0035287231629782196,0.4443347682360447,
10023808487,-0.012774282997540583,0.07725800282734971,
10023808495,0.03839397409282207,0.000664366025045368,
10023808496,0.06421734703557325,7.758861409450127e-32,
10023808499,-0.009952391412773575,0.14536168753814233,
10023808501,0.017481816091320115,0.03363401128782936,
10023808503,0.0501726949987405,5.792696539062504e-20,
10023808508,0.06681953951385351,3.802998559705704e-06,
10023808510,0.041154775632666944,0.002334809125664623,
10023808516,-0.028320814401814262,0.00735682396083654,
10023808520,-0.004094122406496819,0.24005357808844624,
10023808526,0.055000006322722415,2.3168848426892243e-11,
10023808531,0.04021507123814259,1.4286180449479254e-06,
10023808533,0.013618029690246558,0.046950316608679495,
10023808534,-0.0013362389913283337,0.6389082867770696,
10023808536,0.12545117204716252,4.911384437167317e-19,
10023808539,0.007767830032179988,0.23109947705297282,
10023808543,-0.10643559887778917,3.9635708945188964e-19,
10023808544,-0.08633656416438051,4.965110896001898e-19,
10023808545,-0.10250010354472361,9.902110716452457e-16,
10023808549,0.10468504605109308,5.883174058028637e-19,
10023808553,0.014319038400184302,0.003636210442605905,
10023808555,-0.1433462831835217,4.724024789287279e-29,
10023808557,-0.2627902805632628,8.446292628471335e-32,
10023808558,0.04362721739881857,4.218338827327061e-13,
10023808559,-0.05942759090412165,8.997404036925845e-11,
10023808560,-0.13804141886936921,3.6709994561138104e-26,
10023808562,-0.023613791708719932,0.0005997453595988118,
10023808564,0.15339766271532157,2.5118285823823874e-15,
10023808565,0.13146902170650093,1.2500285675397537e-24,
10023808566,0.16319372372719337,8.152543641149508e-24,
10023808570,-0.08378444883652968,8.178408140535262e-20,
10023808572,0.043247378288500095,0.009593060307250925,
